name,Location,Latitude,Longitude,link
瀬々らぎの森 La Petite Porte,"小松市, カ, Komatsu-shi, Ishikawa-ken, 923-0183 Japan",36.3267154,136.4844341,https://www.halal-navi.com/restaurant/瀬々らぎの森-la-petite-porte/2dn1jmgupo3j9340
GOLD FALAFEL,"Ōsaka-shi, Ōsaka-fu, 546-0041 Japan",34.6378945,135.5330695,https://www.halal-navi.com/restaurant/gold-falafel/9650jkqum4rjke4q
Sultan Curry Fukushima,"83-1, Inarida, Fukushima-shi, Fukushima-ken, 960-8252 Japan",37.775327,140.4640287,https://www.halal-navi.com/restaurant/sultan-curry-fukushima/ekr47l5uedgw3yo2
Namaste Sakura,"Japan, 〒151-0071 Tōkyō-to, Shibuya-ku, Tōkyō-to, 151-0071 Japan",35.6801647,139.6767501,https://www.halal-navi.com/restaurant/namaste-sakura/34kmjx3uydyj51l9
Natura,"12, 11, Sendai-shi, Miyagi-ken, 981-1105 Japan",38.1967199,140.8762878,https://www.halal-navi.com/restaurant/natura/8m96wdmurodwrodk
Samosa,"Minato-ku, Tōkyō-to, 105-0003 Japan",35.6665495,139.7547163,https://www.halal-navi.com/restaurant/samosa/e6l9jgeu3ekw0qd4
Moti Shimbashi Store,"8, 6, Minato-ku, Tokyo, 105-0004 Japan",35.6680084,139.7574935,https://www.halal-navi.com/restaurant/moti-shimbashi-store/49q3w05u9rqj2on6
Cafeteria Renais,"2F Sakyo-Ku, Kyoto, Kyōto-fu, 606-8301 Japan",35.027235,135.7781672,https://www.halal-navi.com/restaurant/cafeteria-renais/49q3w05ul89j2on6
KO-SO CAFE,"Shibuya-ku, Tōkyō-to, 150-0011 Japan",35.648607,139.7097654,https://www.halal-navi.com/restaurant/ko-so-cafe/pg81wr0uo0qwxyvd
SHIKDER (大衆食堂シックダール江古田新江古田店),"2-3-12 Ehara-cho, Nakano-ku, Tokyo, 165-0023 Japan",35.7156768,139.6713484,https://www.halal-navi.com/restaurant/shikder-大衆食堂シックダール江古田新江古田店/ekr47l5uengw3yo2
Taishuu Shokudou Shikkuda-ru  (大衆食堂シックダール中野新井薬師前店),"3-40-7 Washima Building 2f, Nakano-ku, Tokyo, 164-0002 Japan",35.7156768,139.6713484,https://www.halal-navi.com/restaurant/taishuu-shokudou-shikkuda-ru-大衆食堂シックダール中野新井薬師前店/3rg5j3ruoppjqzlv
Mt Everest,"Kyōto-shi, Kyōto-fu, 600-8498 Japan",35.0210547,135.7424376,https://www.halal-navi.com/restaurant/mt-everest/np537nlux1ejlor9
Namaskar 4th Floor Bivi Sendai,"25, 1, Sendai-shi, Miyagi-ken, 983-0852 Japan",38.2609833,140.8834543,https://www.halal-navi.com/restaurant/namaskar-4th-floor-bivi-sendai/34kmjx3uy4yj51l9
Mareh,"Toshima-ku, Tōkyō-to, 170-0005 Japan",35.7293798,139.7268043,https://www.halal-navi.com/restaurant/mareh/3x1lw9dukz87yqr6
Sidra Egyptian Arabian restaurant,"2 Chome-2-2 Jinbeetōri, Nagoya-shi, Aichi-ken, 455-0822 Japan",35.1043945,136.8468282,https://www.halal-navi.com/restaurant/sidra-egyptian-arabian-restaurant/dqm0woxuy42w5y21
AARATI Indian Restaurant and Bar,"1, 1, Yokohama-shi, Kanagawa-ken, 232-0042 Japan",35.4296736,139.6170102,https://www.halal-navi.com/restaurant/aarati-indian-restaurant-and-bar/6ro87q5uo6q7xdk5
Inka kebab Turkish restaurant Yamato,"１６, ８, Yamato-shi, Kanagawa-ken, 242-0017 Japan",35.473028,139.462253,https://www.halal-navi.com/restaurant/inka-kebab-turkish-restaurant-yamato/9650jkqum2rjke4q
Lata,"Japan, 〒141-0022 Tōkyō-to, Shinagawa-ku, Tōkyō-to, 141-0022 Japan",35.6266793,139.7253676,https://www.halal-navi.com/restaurant/lata/8m96wdmur0dwrodk
Halal Chef Dining Cafe,"B1 Hotel Nikko Osaka, Ōsaka-shi, Ōsaka-fu, 542-0086 Japan",34.660736,135.495691,https://www.halal-navi.com/restaurant/halal-chef-dining-cafe/e6l9jgeu3n4w0qd4
maneri payan pakistani & indian restaurant,"1-8 Ikutamamaemachi, Ōsaka-shi, Ōsaka-fu, 543-0072 Japan",34.665537,135.516287,https://www.halal-navi.com/restaurant/maneri-payan-pakistani-indian-restaurant/9650jkquydxjke4q
Ramen Factory,"１８, ８１４, Kyōto-shi, Kyōto-fu, 605-0981 Japan",34.980226,135.7716561,https://www.halal-navi.com/restaurant/ramen-factory/8ly4j48ud5dw06xq
NAN TANDOORI,"青葉区子平町16-27, Sendai-shi, Miyagi-ken, 981-0944 Japan",38.2786577,140.849369,https://www.halal-navi.com/restaurant/nan-tandoori/2dn1jmgurz5j9340
Karin Restaurant,"3F, ANAインターコンチネンタルホテル東京, Minato-ku, Tōkyō-to, 107-0052 Japan",35.667736,139.740863,https://www.halal-navi.com/restaurant/karin-restaurant/5rygjpmu915jxz8m
Yoshino,"Chiba-shi, Chiba-ken, 261-0021 Japan",35.6448798,140.0405854,https://www.halal-navi.com/restaurant/yoshino/lm5r7vxued4w3p0e
Le Marrakech,"大阪市北区, １７, Ōsaka-shi, Ōsaka-fu, 531-0076 Japan",34.7065917,135.4877917,https://www.halal-navi.com/restaurant/le-marrakech/l8q472nu9d47xm23
Asian Restaurant Apakabar,"１６, ６, Ōsaka-shi, Ōsaka-fu, 531-0075 Japan",34.7032117,135.4884819,https://www.halal-navi.com/restaurant/asian-restaurant-apakabar/o8kv713um2yw15mz
指宿市営 唐船峡そうめん流し,"開聞十町5967, Ibusuki-shi, Kagoshima-ken, 891-0603 Japan",31.2201456,130.5424083,https://www.halal-navi.com/restaurant/指宿市営-唐船峡そうめん流し/3x1lw9du6947yqr6
kebab Sandos,"Japan, 〒150-0043 Tōkyō-to, Shibuya-ku, Tōkyō-to, 150-0043 Japan",35.6602717,139.6971457,https://www.halal-navi.com/restaurant/kebab-sandos/34kmjx3u9gpj51l9
ひつじの小屋,"６, １９, Tsuchiura-shi, Ibaraki-ken, 300-0011 Japan",36.121134,140.235975,https://www.halal-navi.com/restaurant/ひつじの小屋/dqm0woxu9vnw5y21
Yamadaya,"５２, １０, Hatsukaichi-shi, Hiroshima-ken, 739-0443 Japan",34.2827289,132.2669065,https://www.halal-navi.com/restaurant/yamadaya/lm5r7vxuex4w3p0e
JUC100,"１, １７, Kōbe-shi, Hyōgo-ken, 650-0004 Japan",34.6955348,135.1870353,https://www.halal-navi.com/restaurant/juc100/pvkew8dugkljn9gr
Sushizanmai (すしざんまい 本店),"築地4-11-9, Chūō-ku, Tōkyō-to, 104-0045 Japan",35.665916,139.7706201,https://www.halal-navi.com/restaurant/sushizanmai-すしざんまい-本店/ekr47l5uvklw3yo2
Aslan Kebab,"Unnamed Road, Taitō-ku, Tōkyō-to, 110-0005 Japan",35.7096806,139.7745641,https://www.halal-navi.com/restaurant/aslan-kebab/9650jkquy30jke4q
Kebab Shop,"Sumida-ku, Tōkyō-to, 130-0022 Japan",35.6945548,139.8136698,https://www.halal-navi.com/restaurant/kebab-shop/8ly4j48u6z0w06xq
Dilshad Restaurant,"1589-9 Yattajimamachi, Isesaki-shi, Gunma-ken, 372-0827 Japan",36.2682656,139.1916955,https://www.halal-navi.com/restaurant/dilshad-restaurant/6ro87q5uopg7xdk5
Kobe Mahal (神戸マハル ),"Shimogionchō, Kōbe-shi, Hyōgo-ken, 652-0015 Japan",34.6796074,135.1808472,https://www.halal-navi.com/restaurant/kobe-mahal-神戸マハル/e6l9jgeu6r2w0qd4
Rokkosan Snow Park,"日本, 灘区, Kōbe-shi, Hyōgo-ken, 657-0101 Japan",34.7679067,135.2426071,https://www.halal-navi.com/restaurant/rokkosan-snow-park/8m96wdmu4m6wrodk
Cascade Cafe,"港区, 12, Minato-ku, Tōkyō-to, 107-0052 Japan",35.66824,139.74072,https://www.halal-navi.com/restaurant/cascade-cafe/9voyj5eur01jx64q
Vikki,"2-1-35 Tendai, Chiba-shi, Chiba-ken, 263-0016 Japan",35.6331558,140.1123585,https://www.halal-navi.com/restaurant/vikki/3x1lw9dum3r7yqr6
RAJA,"20, 20, Ichinomiya-shi, Aichi-ken, 491-0831 Japan",35.2868173,136.8118149,https://www.halal-navi.com/restaurant/raja/9voyj5eurn4jx64q
Makimoukoropin (馬記 蒙古肉餅),"高田馬場2-14-7, Shinjuku-ku, Tōkyō-to, 169-0075 Japan",35.7128124,139.7063949,https://www.halal-navi.com/restaurant/makimoukoropin-馬記-蒙古肉餅/dqm0woxu9qnw5y21
タージマハル,"45, 3 Chome, Komaki-shi, Aichi-ken, 485-0029 Japan",35.2917047,136.9345905,https://www.halal-navi.com/restaurant/タージマハル/ekr47l5uvolw3yo2
Kebab Shop,"34 Hashimotochō, Nara-shi, Nara-ken, 630-8217 Japan",34.6819432,135.8288375,https://www.halal-navi.com/restaurant/kebab-shop/dqm0woxulyxw5y21
Ruby Jack,"５, ４, Minato-ku, Tōkyō-to, 106-0032 Japan",35.665859,139.73946,https://www.halal-navi.com/restaurant/ruby-jack/qxy3wydu0elwnpkm
Indian Restaurant Dehli,"14, 3, Misawa-shi, Aomori-ken, 033-0037 Japan",40.6745919,141.3664809,https://www.halal-navi.com/restaurant/indian-restaurant-dehli/ekr47l5uv5yw3yo2
Mezze,"1, 11, Ōsaka-shi, Ōsaka-fu, 550-0015 Japan",34.672271,135.496244,https://www.halal-navi.com/restaurant/mezze/lm5r7vxueg5w3p0e
Afsar Nagoya Halal Sweets,"3 Chome-185-4, Nagoya-shi, Aichi-ken, 455-0831 Japan",35.095609,136.855115,https://www.halal-navi.com/restaurant/afsar-nagoya-halal-sweets/dqm0woxu9r3w5y21
U-KHAN,"110 Meishicho, Nagoya-shi, Aichi-ken, 455-0053 Japan",35.099416,136.867816,https://www.halal-navi.com/restaurant/u-khan/6ro87q5u8e37xdk5
Tempura Tendon Tenya,"3 Chome Kita 5 Jōnishi, Sapporo-shi, Hokkaidō, 060-0005 Japan",43.067,141.3495333,https://www.halal-navi.com/restaurant/tempura-tendon-tenya/9voyj5eur24jx64q
sushiro,"1 Chome-7-1 Hachizuka, Ikeda-shi, Ōsaka-fu, 563-0024 Japan",34.8167342,135.4355649,https://www.halal-navi.com/restaurant/sushiro/o8kv713u56qw15mz
Asian kebab,"Taitō-ku, Tōkyō-to, 110-0005 Japan",35.7090267,139.7753016,https://www.halal-navi.com/restaurant/asian-kebab/pvkew8du6l4jn9gr
Taj2,"10, 5, Sendai-shi, Miyagi-ken, 980-0021 Japan",38.261417,140.8760979,https://www.halal-navi.com/restaurant/taj2/3rg5j3ruog5jqzlv
Asian Kebab,"Japan, Shinagawa-ku, Tōkyō-to, 142-0053 Japan",35.6177136,139.718159,https://www.halal-navi.com/restaurant/asian-kebab/0ry1wemu4omjpmqk
Tasty,"3-158-3 Edogawadaihigashi, Nagareyama-shi, Chiba-ken, 270-0111 Japan",35.8994306,139.9157889,https://www.halal-navi.com/restaurant/tasty/49q3w05u9pqj2on6
MAHHUB CURRY HOUSE,"Sakaidōdōhigashi, 6, Isesaki-shi, Gunma-ken, 370-0116 Japan",36.2778393,139.2564307,https://www.halal-navi.com/restaurant/mahhub-curry-house/qxy3wyduoq5wnpkm
うまいち,"Taitō-ku, Tōkyō-to, 111-0032 Japan",35.7185858,139.7958849,https://www.halal-navi.com/restaurant/うまいち/9voyj5eu5d6jx64q
インド料理 ハンディー  HANDI,"1508-1 Mefuki, Noda-shi, Chiba-ken, 278-0001 Japan",35.9649487,139.8824195,https://www.halal-navi.com/restaurant/インド料理-ハンディー-handi/49q3w05u9oqj2on6
大衆食堂シックダール中野新井薬師前店,"和島ビル, 3-40-7  2F, Nakano-ku, Tōkyō-to, 164-0002 Japan",35.7156768,139.6713484,https://www.halal-navi.com/restaurant/大衆食堂シックダール中野新井薬師前店/9650jkqum5mjke4q
Arin Turkish Restaurant & Bar,"Yokohama-shi, Kanagawa-ken, 223-0051 Japan",35.5495453,139.6459306,https://www.halal-navi.com/restaurant/arin-turkish-restaurant-bar/8m96wdmurgdwrodk
カバブハウス (Kabab House),"Fujisawa-shi, Miyabara, Fujisawa-shi, Kanagawa-ken, 252-0826 Japan",35.4020812,139.4113317,https://www.halal-navi.com/restaurant/カバブハウス-kabab-house/5rygjpmuyq1jxz8m
Makita Group Supa,"Iwata-shi, Shizuoka-ken, 438-0017 Japan",34.7218158,137.8692862,https://www.halal-navi.com/restaurant/makita-group-supa/84q9wz2ukm2w26kz
Kebab Valley,"1-1-10 Kashiwa, Kashiwa-shi, Chiba-ken, 277-0005 Japan",35.8611002,139.9706242,https://www.halal-navi.com/restaurant/kebab-valley/o8kv713u5yqw15mz
Kura Sushi,"Japan, Nagareyama-shi, Chiba-ken, 270-0112 Japan",35.7276091,139.7123081,https://www.halal-navi.com/restaurant/kura-sushi/8ly4j48u61xw06xq
Gapao,"6 Chome, Kita 8 Jonishi, Sapporo-shi, Hokkaidō, 060-0808 Japan",43.0709,141.3490649,https://www.halal-navi.com/restaurant/gapao/34kmjx3uyk0j51l9
YAZHINI SOUTH INDIAN RESTAURANT,"10 24, Itabashi-ku, Tōkyō-to, 173-0014 Japan",35.7489849,139.704773,https://www.halal-navi.com/restaurant/yazhini-south-indian-restaurant/5rygjpmuy41jxz8m
Ar Punjab Curry Restaurant,"Ueda-shi, Nagano-ken, 386-0012 Japan",36.4056075,138.257705,https://www.halal-navi.com/restaurant/ar-punjab-curry-restaurant/84q9wz2uk32w26kz
Mugal Mahal,"1F, 長久ビル, Nagasaki-shi, Nagasaki-ken, 850-0841 Japan",32.7434119,129.8753873,https://www.halal-navi.com/restaurant/mugal-mahal/84q9wz2uke5w26kz
Cafeteria Spice Jaya,"4-26-14 Matsugaya, 1F Floral Ueno Matsugaya, Taito-ku, Tokyo, 111-0036 Japan",35.71822,139.7886386,https://www.halal-navi.com/restaurant/cafeteria-spice-jaya/5rygjpmuyg9jxz8m
Chori Chori,"Furusawa, Toyama-shi, Toyama, 930-0151 Japan",36.6913077,137.1459529,https://www.halal-navi.com/restaurant/chori-chori/34kmjx3uyy8j51l9
Momo's Cafe & Restaurant,"12-15 Obasecho,  , Tennoji-ku Osaka-shi, Osaka, 543-0028 Japan",34.6662936,135.5249083,https://www.halal-navi.com/restaurant/momos-cafe-restaurant/pg81wr0uo2gwxyvd
Torkari,"Minato-ku, Tōkyō-to, 105-0003 Japan",35.6643173,139.7503047,https://www.halal-navi.com/restaurant/torkari/qx0kj6eul3x7le6o
NAMASTE (インド & ネパール料理 ナマステ),"駅前140-3, Fukuchiyama-shi, Kyōto-fu, 620-0000 Japan",35.2975963,135.1195336,https://www.halal-navi.com/restaurant/namaste-インド-ネパール料理-ナマステ/pg81wr0uorgwxyvd
MABRUR HALAL DINING,"574 Nakanocho, 2F MIKIHAN, Nakagyo-ku Kyoto-shi, Kyoto, 604-8042 Japan",35.0046485,135.7683279,https://www.halal-navi.com/restaurant/mabrur-halal-dining/34kmjx3uv32j51l9
Kolkata,"7, 2, Setagaya-ku, Tōkyō-to, 157-0073 Japan",35.6349229,139.6130618,https://www.halal-navi.com/restaurant/kolkata/2dn1jmgupr1j9340
Nagoya,"Tokoname, Aichi, 479-0881 Japan",34.8585531,136.8114851,https://www.halal-navi.com/restaurant/nagoya/o8kv713u8q1w15mz
NRE,"１丁目, ９, Chiyoda-ku, Tōkyō-to, 100-0005 Japan",35.6812743,139.7659167,https://www.halal-navi.com/restaurant/nre/pvkew8du6g3jn9gr
Hara Donuts,"Japan, 〒153-0064 Tōkyō-to, Meguro-ku, Tōkyō-to, 153-0064 Japan",35.6308812,139.7028747,https://www.halal-navi.com/restaurant/hara-donuts/5rygjpmuyrdjxz8m
Halal Food Plaza Nabi San,"Hakozaki 6-11-37, Fukuoka-shi, Fukuoka-ken, 812-0053 Japan",33.622496,130.4209609,https://www.halal-navi.com/restaurant/halal-food-plaza-nabi-san/0ry1wemu431jpmqk
MANIK,"Noborito 2662-2, Kawasaki-shi Tama-ku, Kanagawa-ken, 214-0014 Japan",35.6199989,139.5649208,https://www.halal-navi.com/restaurant/manik/l8q472nuy9k7xm23
Reyhan's Uyghur Restaurant,"4 Chome-2-33 Komagome, Toshima-ku, Tōkyō-to, 170-0003 Japan",35.7351586,139.7431477,https://www.halal-navi.com/restaurant/reyhans-uyghur-restaurant/ekr47l5uevkw3yo2
KENNY Asia,"Shinsaibashisuji 2-7-11, Ōsaka-shi, Ōsaka-fu, 542-8501 Japan",34.6682979,135.5040604,https://www.halal-navi.com/restaurant/kenny-asia/dqm0woxuy90w5y21
Sizzler,"2-2-1, Yokohama, Kanagawa, 220-0012 Japan",35.454811,139.6315015,https://www.halal-navi.com/restaurant/sizzler/2dn1jmgur8vj9340
Cafe De La Diosa,"3, 2, Maebashi-shi, Gunma-ken, 371-0046 Japan",36.428078,139.0432847,https://www.halal-navi.com/restaurant/cafe-de-la-diosa/6ro87q5u8537xdk5
Nazar Kebab,"新富町1-19, Kawagoe-shi, Saitama-ken, 350-0043 Japan",35.9142907,139.4829758,https://www.halal-navi.com/restaurant/nazar-kebab/9650jkquy00jke4q
McDonald's (マクドナルド 4号線福島入江町店),"入江町15-1, Fukushima-shi, Fukushima-ken, 960-8117 Japan",37.7690414,140.4815327,https://www.halal-navi.com/restaurant/mcdonalds-マクドナルド-4号線福島入江町店/9650jkquypvjke4q
Sukiya 147 Omachi Branch (すき家 147号大町店),"975 Omacho Omachi, Omachi, Nagano, 398-0002 Japan",36.493372,137.8605742,https://www.halal-navi.com/restaurant/sukiya-147-omachi-branch-すき家-147号大町店/34kmjx3u9p1j51l9
Zuiho (瑞鳳),"5, 5, Ube, Yamaguchi-ken, 755-0025 Japan",33.9493138,131.2775635,https://www.halal-navi.com/restaurant/zuiho-瑞鳳/5rygjpmu9dejxz8m
Hamid's Kebab,"1016-75 Karuizawa,, Kitasaku-gun, Nagano-ken, 389-0102 Japan",36.3483927,138.5970297,https://www.halal-navi.com/restaurant/hamids-kebab/8ly4j48u182w06xq
MUMTAJ,"Musashino-shi, 1, Musashino-shi, Tōkyō-to, 180-0001 Japan",35.7111959,139.5680852,https://www.halal-navi.com/restaurant/mumtaj/3rg5j3ru50ljqzlv
Komeda Coffee,"Nakagawachuo, Yokohama-shi, Kanagawa-ken, 224-0003 Japan",35.553576,139.5781073,https://www.halal-navi.com/restaurant/komeda-coffee/34kmjx3u90pj51l9
Amar Restaurant,"2061-3 Kuramitsu , Arao-shi, Kumamoto-ken, 864-0027 Japan",32.9625597,130.4618086,https://www.halal-navi.com/restaurant/amar-restaurant/2dn1jmgur9vj9340
Kua Aina,"3 Chome-1-1 Higashiikebukuro, Toshima-ku, Tōkyō-to, 170-0013 Japan",35.7294861,139.7176019,https://www.halal-navi.com/restaurant/kua-aina/pg81wr0ur8rwxyvd
Au Bec Fin,"Kōbe-shi, Hyōgo-ken, 657-0845 Japan",34.7030287,135.2180621,https://www.halal-navi.com/restaurant/au-bec-fin/lm5r7vxuyq8w3p0e
Tenya (天丼てんや 川越店),"脇田町7-1, Kawagoe-shi, Saitama-ken, 350-1122 Japan",35.9097778,139.4825556,https://www.halal-navi.com/restaurant/tenya-天丼てんや-川越店/ekr47l5uvzlw3yo2
Indian Dhaba Noorani Gion,"272-5 Matsubaracho, Kyōto-shi, Kyōto-fu, 605-0063 Japan",35.005689,135.7778996,https://www.halal-navi.com/restaurant/indian-dhaba-noorani-gion/84q9wz2ue9qw26kz
Ramen Kagemusha (らーめん影武者),"外神田3-4-1, Chiyoda-ku, Tōkyō-to, 101-0021 Japan",35.7013342,139.7694634,https://www.halal-navi.com/restaurant/ramen-kagemusha-らーめん影武者/l8q472nu9mv7xm23
Kizuna Sushi,"Japan, Shinjuku-ku, Tōkyō-to, 160-0023 Japan",35.689914,139.696861,https://www.halal-navi.com/restaurant/kizuna-sushi/5rygjpmu96ejxz8m
Royal Nan House,"6 Chome-18 Hanasatomachi, Takayama-shi, Gifu-ken, 506-0026 Japan",36.1426945,137.2526425,https://www.halal-navi.com/restaurant/royal-nan-house/9650jkqumvkjke4q
Ibaraki University Co-op,"3 Chome-4-12 Higashinarusawachō, Hitachi-shi, Ibaraki-ken, 316-0034 Japan",36.2869435,140.4245362,https://www.halal-navi.com/restaurant/ibaraki-university-co-op/9voyj5eu5oyjx64q
asian kebab,"5 Chome-30-3 Shiba, Minato-ku, Tōkyō-to, 105-0014 Japan",35.646808,139.7453967,https://www.halal-navi.com/restaurant/asian-kebab/ekr47l5ue1xw3yo2
Taj Mahal,"Japan, 〒105-0014 Tōkyō-to, Minato-ku, Tōkyō-to, 105-0014 Japan",35.6517067,139.745253,https://www.halal-navi.com/restaurant/taj-mahal/qxy3wyduop2wnpkm
Tanuki Sushi,"2 Chome-9-15 Shibadaimon, Minato-ku, Tōkyō-to, 105-0012 Japan",35.6541953,139.7527564,https://www.halal-navi.com/restaurant/tanuki-sushi/pg81wr0uog1wxyvd
Caff'e Ponte ITALIANO,"Otemachi, Hiroshima-shi, Hiroshima-ken, 730-0051 Japan",34.3940113,132.4542722,https://www.halal-navi.com/restaurant/caffe-ponte-italiano/6ro87q5uoqq7xdk5
umikaze ramen restaurant,"2998-2 Ichinomiya, Chōsei-gun, Chiba-ken, 299-4301 Japan",35.3753754,140.3621101,https://www.halal-navi.com/restaurant/umikaze-ramen-restaurant/34kmjx3uy1zj51l9
Tosenkyo Somen Nagashi,"5967 Kaimonju-cho, Ibusuki-shi, Kagoshima-ken, 891-0603 Japan",31.1961313,130.5279745,https://www.halal-navi.com/restaurant/tosenkyo-somen-nagashi/l8q472nuypv7xm23
Reichan (麗ちゃん),"南区松原町2-37, Hiroshima-shi, Hiroshima-ken, 732-0822 Japan",34.3975821,132.4766123,https://www.halal-navi.com/restaurant/reichan-麗ちゃん/8ly4j48u6new06xq
L'INSIEME,"1-31-7 Kameido, Kōtō-ku, Tōkyō-to, 136-0071 Japan",35.7000862,139.8267376,https://www.halal-navi.com/restaurant/linsieme/e6l9jgeu3dkw0qd4
Tajin-ya,"Japan, 〒107-0062 Tōkyō-to, Chiyoda-ku, Tōkyō-to, 102-0071 Japan",35.7002653,139.7458733,https://www.halal-navi.com/restaurant/tajin-ya/qx0kj6eulr67le6o
Jumbo Doner Kebab,"Taitō-ku, Tōkyō-to, 110-0005 Japan",35.7099395,139.7745087,https://www.halal-navi.com/restaurant/jumbo-doner-kebab/lm5r7vxup09w3p0e
cankaya,"Nishishinjuku, 1 Chome−15−7, Shinjuku, Tokyo, 160-0023 Japan",35.688741,139.697175,https://www.halal-navi.com/restaurant/cankaya/dlm5r7vxuvqw3p0e
Hati,"Setagaya Miyasaka 3-23-1, Setagaya, Tokyo, 156-0052 Japan",35.6532286,139.635184,https://www.halal-navi.com/restaurant/hati/8qx0kj6eu367le6o
Amigo Thai Kitchen,"7 Chome-63-7 Nishikamata, Ōta-ku, Tōkyō-to, 144-0051 Japan",35.561885,139.712881,https://www.halal-navi.com/restaurant/amigo-thai-kitchen/pvkew8dugg5jn9gr
Ohisamaya,"4 Chome-8-17 Chūō, Aoba-ku,, Sendai, Miyagi, 980-0021 Japan",38.2564659,140.8798567,https://www.halal-navi.com/restaurant/ohisamaya/93x1lw9duvg7yqr6
Mrs Khan Halal Japan,"2 Chome-5-3 Miyamotochou, Tokorozawa-shi, Saitama-ken, 359-1143 Japan",35.7961172,139.4629666,https://www.halal-navi.com/restaurant/mrs-khan-halal-japan/6ro87q5urd67xdk5
Imagine Organic Cafe,"84-7 Shimogaito, Ikoma-gun, Nara-ken, 636-0933 Japan",34.6262721,135.7041463,https://www.halal-navi.com/restaurant/imagine-organic-cafe/l8q472nuk4m7xm23
Shah Jee Ibaraki,"Iwai, 2812, Bando, Ibaraki, 306-0631 Japan",36.0523682,139.884605,https://www.halal-navi.com/restaurant/shah-jee-ibaraki/dlm5r7vxurrw3p0e
Cous Cous,"Higashinippori, 5 Chome−51−12, 日暮里安永ビル, Arakawa-ku, Tōkyō-to, 116-0014 Japan",35.7282607,139.7723398,https://www.halal-navi.com/restaurant/cous-cous/e6l9jgeurerw0qd4
Red Lobster,"Minato-ku, 東京都, 135-0091 Japan",35.62779,139.7734643,https://www.halal-navi.com/restaurant/red-lobster/0ry1wemumv0jpmqk
Mughal Tamatsukuri,"2-36 Tamatsukuri Tennoji Osaka, Ōsaka-shi, Ōsaka-fu, 543-0014 Japan",34.673469,135.532835,https://www.halal-navi.com/restaurant/mughal-tamatsukuri/49q3w05upgej2on6
halala food,"３, １６５５, Fussa-shi, Tōkyō-to, 197-0003 Japan",35.7229651,139.3436905,https://www.halal-navi.com/restaurant/halala-food/e6l9jgeurqvw0qd4
Muqam,"2-2-8 Dotonbori, Chuo, Osaka, 542-0077 Japan",34.6681774,135.4998695,https://www.halal-navi.com/restaurant/muqam/dlm5r7vxun4w3p0e
Bosphorus Hasan Shinjuku 2 chome,"2-7-2 Shinjuku, sunny corpo 103, Shinjuku-ku, Tokyo, 160-0022 Japan",35.689462,139.7082764,https://www.halal-navi.com/restaurant/bosphorus-hasan-shinjuku-2-chome/6np537nlummjlor9
Veg Kitchen,"Taito 3-44-8, Taito, Tokyo, 101-0021 Japan",35.7055648,139.7778333,https://www.halal-navi.com/restaurant/veg-kitchen/y6ro87q5uoq7xdk5
Strawberry Field (ストロベリーフィールド),"2-1-12 Daigakuminami, Nishi-ku, Niigata-shi, Niigata-ken, 950-2111 Japan",37.8658809,138.9449216,https://www.halal-navi.com/restaurant/strawberry-field-ストロベリーフィールド/5rygjpmuq1rjxz8m
Sadaf Restaurant,"602-32 Yoshimi, Sakura-shi, Sakura-shi, Chiba-ken, 285-0834 Japan",35.7081527,140.1867388,https://www.halal-navi.com/restaurant/sadaf-restaurant/8m96wdmugnqwrodk
Hanamasa,"5 Chome-15-1 Kameido, Kōtō-ku, Tōkyō-to, 136-0071 Japan",35.6996879,139.825689,https://www.halal-navi.com/restaurant/hanamasa/l8q472nukxl7xm23
